SITE_ID,SJV_REGION,EQ_AREA_CELL,LAT_DD,LONG_DD,COUNTY,SAMPLE_DATE,TDS,TDS_TYPE,CONDUCTIVITY,CA,MG,NA,K,CL,SO4,NO3-N,SIO2,HCO3,WELL_DEPTH_M,DTW_M,DTW_SOURCE,DBWT_M,TRIT_DATE,TRIT_2016_TU,TRIT_CAT,PCT_AG,PCT_NAT,PCT_URB,TDS_ION_MOD
370800120570001,WSJV,1,37.145639,-120.957472,MERCED,3/8/2010,729,LAB,na,44.71,29.95,140.7,1.49,196.97,74.02,4.08,29.31,274.3,91.44,2.65,MEASURED,88.79,na,na,na,na,na,na,ION
360900119470001,WSJV,24,36.15233333,-119.7999167,KINGS,4/1/2015,752,LAB,na,10.16,4.62,262.5,2.63,27.68,137.21,0.09,41.42,536.57,170.69,20.04,MODEL,150.65,na,na,na,na,na,na,ION
373200121150001,WSJV,4,37.545667,-121.263972,STANISLAUS,9/14/2015,756,LAB,na,47.53,44.66,152.3,2.41,111.84,219.72,5.89,17.55,286.52,152.4,33.74,MODEL,118.66,na,na,na,na,na,na,ION
373600121170001,WSJV,4,37.60991667,-121.2878611,STANISLAUS,9/14/2015,759,LAB,na,84.44,30.87,127.4,2.13,128.56,196.24,7.65,23.26,248.49,106.68,22.06,MODEL,84.62,na,na,na,na,na,na,ION
363907120144401,WSJV,16,36.651894,-120.246548,FRESNO,3/1/2010,772,LAB,na,15.01,1.55,205.3,2.29,56.68,318.68,0.04,65.22,142.42,275.23,48.46,MEASURED,226.77,na,na,na,na,na,na,ION
374400121250001,WSJV,5,37.74311111,-121.4248056,SAN JOAQUIN,1/5/2005,778,LAB,na,57.91,24.68,170.4,4.49,167.63,243.8,na,20.15,134.95,298.7,10.94,MODEL,287.76,na,na,na,na,na,na,ION
362600120120001,WSJV,17,36.43647222,-120.2115833,FRESNO,9/17/2015,787,LAB,na,49.15,8.34,177.3,1.71,34.38,428.26,0.04,28.27,86.96,310.9,41.94,MODEL,268.95,na,na,na,na,na,na,ION
374100121260001,WSJV,5,37.68341667,-121.4433333,SAN JOAQUIN,2/11/2014,835,LAB,na,89.38,29.27,145.9,3.13,118.64,291.74,2.53,20.4,249.05,271.27,71.63,MEASURED,199.64,na,na,na,na,na,na,ION
365322120401202,WSJV,9,36.88959444,-120.6701639,FRESNO,1/23/2012,842,LAB,na,49,17.85,208.7,2.72,249,155.52,0.04,44.41,191.72,120.4,22.06,MEASURED,98.33,na,na,na,na,na,na,ION
361134119490001,WSJV,24,36.192889,-119.819611,KINGS,12/6/2005,853,LAB,na,14.81,3.6,268.6,1.76,86.79,281.95,0.06,31.31,291.89,219.46,21.73,MODEL,197.73,na,na,na,na,na,na,ION
360000119570001,WSJV,23,36.007389,-119.960417,KINGS,6/9/2010,855,LAB,na,37.88,4.87,259.2,1.05,319.14,110.95,0.04,28.6,157.01,192.02,49.61,MODEL,142.42,na,na,na,na,na,na,ION
364650120221902,WSJV,14,36.78068056,-120.3722028,FRESNO,1/20/2012,856,LAB,na,9.59,0.98,266.6,3.78,208.62,180.76,0.04,65.31,201.84,106.68,12.12,MODEL,94.56,na,na,na,na,na,na,ION
374000121260001,WSJV,5,37.682278,-121.437,SAN JOAQUIN,1/5/2005,889,LAB,na,94.02,33.17,156.5,3.41,124.44,309.18,1.87,24.77,223.8,259.08,69.42,MODEL,189.66,na,na,na,na,na,na,ION
370613120500001,WSJV,7,37.103556,-120.834361,MERCED,3/16/2010,911,LAB,na,85.68,54.11,110.1,2.15,194.33,263.56,0.04,37.28,249.69,na,na,na,na,na,na,na,na,na,na,ION
371800121010001,WSJV,2,37.314333,-121.024694,STANISLAUS,3/9/2010,946,LAB,na,87.89,45.81,143.8,2.83,255.56,170.37,4.84,27.79,262.81,192.02,5.3,MODEL,186.73,na,na,na,na,na,na,ION
372553121102501,WSJV,3,37.43161111,-121.0994722,STANISLAUS,1/22/2012,951,LAB,na,98.72,61.53,108.9,3.24,124.04,311.96,12.91,26.47,234.52,124.97,18.25,MEASURED,106.72,na,na,na,na,na,na,ION
360812119520001,WSJV,24,36.13688889,-119.8783333,KINGS,12/14/2005,953,CALC,1440,na,na,na,na,na,na,na,na,na,365.76,30.03,MODEL,335.73,na,na,na,na,na,na,TDS
361706119562201,WSJV,25,36.284952,-119.940415,KINGS,6/8/2010,954,LAB,na,85.5,8.82,195.3,1.3,56.88,532.65,0.05,18.5,64.42,188.98,6.23,MODEL,182.75,na,na,na,na,na,na,ION
370602121002301,WSJV,1,37.100499,-121.007421,MERCED,3/8/2010,959,LAB,na,63.61,41.02,185.3,1.98,257.71,143.28,2.58,22.62,340.67,79.25,14.69,MEASURED,64.55,na,na,na,na,na,na,ION
370900120450001,WSJV,6,37.160806,-120.757944,MERCED,6/30/2010,966,LAB,na,114.5,42.27,151,3.31,234.88,216.46,0.04,26.96,244.73,70.1,2.46,MODEL,67.64,na,na,na,na,na,na,ION
362300120130001,WSJV,17,36.386083,-120.229444,FRESNO,6/8/2010,991,LAB,na,38.38,0.97,287,1.09,250.41,312.2,0.04,17.57,64.39,472.44,40.25,MODEL,432.19,na,na,na,na,na,na,ION
365322120401201,WSJV,9,36.88959444,-120.6701639,FRESNO,1/23/2012,994,LAB,na,15.82,2.75,325.8,0.98,110.37,317.83,0.04,32.16,352.14,167.64,40.52,MEASURED,127.12,na,na,na,na,na,na,ION
360029119580001,WSJV,23,36.008139,-119.966861,KINGS,10/21/2014,1001,LAB,na,58.03,12.31,246,1.29,197.93,390.19,0.94,23.12,98.83,166.12,49.66,MODEL,116.45,na,na,na,na,na,na,ION
372553121102502,WSJV,3,37.43161111,-121.0994722,STANISLAUS,1/22/2012,1073,LAB,na,102.1,63.21,149.8,2.13,122.9,441.15,11.27,27.99,204.29,77.72,13,MEASURED,64.72,na,na,na,na,na,na,ION
372800121070001,WSJV,3,37.475111,-121.1215,STANISLAUS,3/4/2010,1093,LAB,na,88.06,69.63,126.5,1.95,204.5,338.39,4.56,28.39,227.74,178.92,17.09,MEASURED,161.83,na,na,na,na,na,na,ION
370000120390001,WSJV,8,37.011333,-120.656528,MERCED,4/12/2010,1097,LAB,na,76.18,39.9,248.1,2.98,534.52,84.18,0.04,23.28,99.3,45.72,0.77,MODEL,44.95,na,na,na,na,na,na,ION
360800120090001,WSJV,20,36.136944,-120.166194,FRESNO,3/15/2010,1110,LAB,na,94.85,52.12,137.4,2.55,96.19,492.26,7.16,34.2,175.17,304.8,26.23,MODEL,278.57,na,na,na,na,na,na,ION
365800120490001,WSJV,8,36.982667,-120.827944,MERCED,3/17/2010,1128,LAB,na,87.77,43.22,179.1,2.92,263.8,334.27,0.04,32.18,190.63,152.4,17.38,MODEL,135.02,na,na,na,na,na,na,ION
360800120120001,WSJV,20,36.145583,-120.211639,FRESNO,6/23/2010,1139,LAB,na,72.17,19.74,275.5,2.8,92.95,633.76,0.04,11.53,68.84,259.08,26.57,MODEL,232.51,na,na,na,na,na,na,ION
371500120590001,WSJV,2,37.251833,-120.994306,MERCED,3/9/2010,1143,LAB,na,59.89,34.83,255.1,2.32,326.06,225.07,2.14,27.05,229.64,135.33,4.81,MODEL,130.52,na,na,na,na,na,na,ION
373345121103201,WSJV,4,37.562431,-121.176603,STANISLAUS,10/22/2015,1183,LAB,na,73.72,128.5,124.9,2.62,303.66,279.59,17.66,22.76,306.21,51.21,6.93,MODEL,44.28,na,na,na,na,na,na,ION
365000120400001,WSJV,9,36.83638889,-120.6739444,FRESNO,9/16/2015,1221,LAB,na,91.75,38.89,227.4,1.96,152.72,553.48,1.25,27.43,135.05,106.68,2.04,MODEL,104.64,na,na,na,na,na,na,ION
374439121193401,WSJV,5,37.74419444,-121.3270833,SAN JOAQUIN,1/5/2005,1243,CALC,1880,na,na,na,na,na,na,na,na,na,146.3,6.42,MODEL,139.89,na,na,na,na,na,na,TDS
365900120340001,WSJV,15,36.985528,-120.583056,FRESNO,6/16/2010,1258,LAB,na,100.9,57.12,219.7,4.08,390.26,213.41,0.04,33.44,323.28,45.72,1.85,MEASURED,43.87,na,na,na,na,na,na,ION
372200121050001,WSJV,3,37.374361,-121.084694,STANISLAUS,4/15/2010,1302,LAB,na,168.5,86.7,99.61,2.45,163.58,554.68,20.04,26.43,94.92,64.01,17.07,MODEL,46.94,na,na,na,na,na,na,ION
360851120014602,WSJV,20,36.147453,-120.030415,FRESNO,6/7/2010,1355,LAB,na,134,52.93,188.1,2.02,111.28,706.23,8.7,24.38,79.43,642.82,19.83,MODEL,622.99,na,na,na,na,na,na,ION
361900119560001,WSJV,25,36.317556,-119.94125,KINGS,7/8/2010,1475,LAB,na,172.9,19.56,268.2,1.95,75.48,817.48,0.04,26.2,99.38,182.88,23.58,MODEL,159.3,na,na,na,na,na,na,ION
364650120221901,WSJV,14,36.78068056,-120.3722028,FRESNO,1/20/2012,1550,LAB,na,35.72,4.4,488.5,2.34,427.02,499.6,0.04,26.45,151.81,167.64,33.17,MODEL,134.47,na,na,na,na,na,na,ION
362100119520001,WSJV,25,36.35741667,-119.8679167,KINGS,1/7/2014,1551,LAB,na,95.59,33.13,385.1,3.78,99.72,651.86,0.88,19.67,516.52,16.76,2.74,MEASURED,14.02,na,na,na,na,na,na,ION
364632120223403,WSJV,14,36.775505,-120.377113,FRESNO,3/1/2010,1680,LAB,na,104.9,25.65,386.3,5.12,319.79,606.15,0.04,37.97,262.37,76.2,4.33,MODEL,71.87,na,na,na,na,na,na,ION
370600120490001,WSJV,7,37.101389,-120.820611,MERCED,9/15/2015,1711,LAB,na,82.5,46.03,424.5,2.8,296.74,728.61,0.04,27.7,206.17,175.26,30.01,MODEL,145.25,na,na,na,na,na,na,ION
365400120390001,WSJV,9,36.915,-120.658167,FRESNO,4/12/2010,1938,LAB,na,214.5,72.58,207,3.36,123.92,1077.8,0.03,32.01,87.76,66.45,1.46,MODEL,64.99,na,na,na,na,na,na,ION
365322120401203,WSJV,9,36.88959444,-120.6701639,FRESNO,1/23/2012,2032,LAB,na,256.1,93.88,231.1,2.34,316.5,923.14,13.22,33.04,126.54,65.53,1.98,MODEL,63.55,na,na,na,na,na,na,ION
365000120450001,WSJV,9,36.849306,-120.7595,FRESNO,4/13/2010,2104,LAB,na,161.6,114,344.4,5.78,845.83,508.7,0.04,20.92,87.24,169.16,1.62,MODEL,167.54,na,na,na,na,na,na,ION
372101120583501,WSJV,2,37.350215,-120.977428,STANISLAUS,3/29/2010,2107,LAB,na,127.2,128.7,321,3.22,428.7,696.23,1.57,25.11,477.66,33.53,4.39,MEASURED,29.14,na,na,na,na,na,na,ION
372100120590001,WSJV,2,37.356194,-120.9835,STANISLAUS,3/18/2010,2128,LAB,na,157.9,112.4,313.8,3.86,429.38,736.69,2.6,24.44,397.85,31.7,4.95,MODEL,26.75,na,na,na,na,na,na,ION
364200120510001,WSJV,10,36.705028,-120.859806,FRESNO,4/13/2010,2289,LAB,na,40.89,0.04,740.7,5.66,1350.47,5.33,0.04,65.56,40.02,85.34,13.74,MODEL,71.61,na,na,na,na,na,na,ION
372101120583503,WSJV,2,37.350215,-120.977428,STANISLAUS,3/29/2010,2304,LAB,na,164.3,131.3,331.4,2.95,467.48,802.25,13.04,21.87,404.17,5.18,4.48,MEASURED,0.7,na,na,na,na,na,na,ION
365800120510001,WSJV,8,36.980944,-120.864306,MERCED,6/29/2010,2752,LAB,na,220.3,140.7,444.3,3.02,600.49,918.31,23.8,24.19,242.84,54.25,31.32,MODEL,22.94,na,na,na,na,na,na,ION
361300119540001,WSJV,25,36.226778,-119.904833,KINGS,6/9/2010,2775,LAB,na,570.2,3.55,200.7,1.62,89.29,1732.7,0.27,12.28,13.06,na,na,na,na,na,na,na,na,na,na,ION
365300120330001,WSJV,15,36.892528,-120.56375,FRESNO,6/15/2010,3385,LAB,na,309.6,135.2,593.7,8.17,1046.35,1000.67,0.04,49.9,252.58,105.16,2.97,MODEL,102.19,na,na,na,na,na,na,ION
